Номер,Article Title,Source,Words,Persistent URL
155,Личное пространство матушки Екатерины,"Sankt-Peterburgskie vedomosti, No.155, September 01, 2020, page(s):3",460,https://dlib.eastview.com/browse/doc/61395846
155,Самая левая из ЛОСХа,"Sankt-Peterburgskie vedomosti, No.155, September 01, 2020, page(s):3",349,https://dlib.eastview.com/browse/doc/61395848
155,Смертельный аргумент,"Sankt-Peterburgskie vedomosti, No.155, September 01, 2020, page(s):3",260,https://dlib.eastview.com/browse/doc/61395847
155,ВООПИиК уполномочен заявить,"Sankt-Peterburgskie vedomosti, No.155, September 01, 2020, page(s):4",187,https://dlib.eastview.com/browse/doc/61395851
155,Надежность - это принцип!,"Sankt-Peterburgskie vedomosti, No.155, September 01, 2020, page(s):4",866,https://dlib.eastview.com/browse/doc/61395852
155,Расшевелить болото,"Sankt-Peterburgskie vedomosti, No.155, September 01, 2020, page(s):4",999,https://dlib.eastview.com/browse/doc/61395850
155,"Прицелом точным, врагам в упор","Sankt-Peterburgskie vedomosti, No.155, September 01, 2020, page(s):5",3113,https://dlib.eastview.com/browse/doc/61395853
155,Календарь огородника,"Sankt-Peterburgskie vedomosti, No.155, September 01, 2020, page(s):6",383,https://dlib.eastview.com/browse/doc/61395858
155,Календарь цветовода,"Sankt-Peterburgskie vedomosti, No.155, September 01, 2020, page(s):6",260,https://dlib.eastview.com/browse/doc/61395856
155,Когда завянут георгины...,"Sankt-Peterburgskie vedomosti, No.155, September 01, 2020, page(s):6",385,https://dlib.eastview.com/browse/doc/61395855
155,Посадка по правилам,"Sankt-Peterburgskie vedomosti, No.155, September 01, 2020, page(s):6",1226,https://dlib.eastview.com/browse/doc/61395854
155,Птичий концентрат,"Sankt-Peterburgskie vedomosti, No.155, September 01, 2020, page(s):6",390,https://dlib.eastview.com/browse/doc/61395857
155,"""Зенит"" сбился с пути","Sankt-Peterburgskie vedomosti, No.155, September 01, 2020, page(s):7",846,https://dlib.eastview.com/browse/doc/61395860
155,Демарш лидера,"Sankt-Peterburgskie vedomosti, No.155, September 01, 2020, page(s):7",769,https://dlib.eastview.com/browse/doc/61395862
155,Сыграли на здоровье,"Sankt-Peterburgskie vedomosti, No.155, September 01, 2020, page(s):7",594,https://dlib.eastview.com/browse/doc/61395863
155,Футбол только для взрослых,"Sankt-Peterburgskie vedomosti, No.155, September 01, 2020, page(s):7",795,https://dlib.eastview.com/browse/doc/61395859
155,9 экипажей оценили маршрут,"Sankt-Peterburgskie vedomosti, No.155, September 01, 2020, page(s):8",273,https://dlib.eastview.com/browse/doc/61395866
155,Врачам подарят турпутевки,"Sankt-Peterburgskie vedomosti, No.155, September 01, 2020, page(s):8",125,https://dlib.eastview.com/browse/doc/61395865
155,Кого будут выбирать в СЗФО,"Sankt-Peterburgskie vedomosti, No.155, September 01, 2020, page(s):8",149,https://dlib.eastview.com/browse/doc/61395864
155,Харрасмент? Не слышали..,"Sankt-Peterburgskie vedomosti, No.155, September 01, 2020, page(s):8",142,https://dlib.eastview.com/browse/doc/61395867
156,Акции под арестом,"Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):1",65,https://dlib.eastview.com/browse/doc/61406674
156,Банкротство без суда,"Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):1",64,https://dlib.eastview.com/browse/doc/61406673
156,Бытовые услуги населению. Санкт-Петербург,"Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):1",136,https://dlib.eastview.com/browse/doc/61406677
156,Досталось на огрехи,"Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):1",1136,https://dlib.eastview.com/browse/doc/61406678
156,Идут под приватизацию,"Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):1",292,https://dlib.eastview.com/browse/doc/61406679
156,Полетим в Варшаву,"Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):1",44,https://dlib.eastview.com/browse/doc/61406676
156,Превысили миллион,"Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):1",87,https://dlib.eastview.com/browse/doc/61406675
156,Справились без суперновичка,"Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):1",766,https://dlib.eastview.com/browse/doc/61406680
156,Фактор живого общения,"Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):1",83,https://dlib.eastview.com/browse/doc/61406672
156,"""Львенок"" собрался на Волгу","Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):2",321,https://dlib.eastview.com/browse/doc/61406683
156,Обратный сигнал от бизнеса,"Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):2",215,https://dlib.eastview.com/browse/doc/61406684
156,В Петербурге наградили волонтеров и партнеров акции #МыВместе,"Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):3",312,https://dlib.eastview.com/browse/doc/61406689
156,Мы ответим на ваши вопросы,"Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):3",906,https://dlib.eastview.com/browse/doc/61406688
156,Розы живые и бриллиантовые,"Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):3",743,https://dlib.eastview.com/browse/doc/61406685
156,Романтика во дворах,"Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):3",272,https://dlib.eastview.com/browse/doc/61406686
156,Сколько звезд над Филькиным озером,"Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):3",248,https://dlib.eastview.com/browse/doc/61406687
156,Кто дал человеку возможность быть,"Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):4",681,https://dlib.eastview.com/browse/doc/61406691
156,Шаг навстречу смерти,"Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):4",1059,https://dlib.eastview.com/browse/doc/61406690
156,Отчет перед Ставкой,"Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):5",2810,https://dlib.eastview.com/browse/doc/61406692
156,Американский ящик без потерь,"Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):6",310,https://dlib.eastview.com/browse/doc/61406696
156,Вертолеты полетят дешевле,"Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):6",331,https://dlib.eastview.com/browse/doc/61406695
156,От флаконов до лазера,"Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):6",500,https://dlib.eastview.com/browse/doc/61406693
156,Электронный шаг к прогрессу,"Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):6",1062,https://dlib.eastview.com/browse/doc/61406694
156,И не бойтесь поворота...,"Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):7",237,https://dlib.eastview.com/browse/doc/61406701
156,Леонид Ткаченко: Нам нечего делать в Европе,"Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):7",837,https://dlib.eastview.com/browse/doc/61406698
156,У хоккеистов будет жестко,"Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):7",755,https://dlib.eastview.com/browse/doc/61406697
156,Шахматный обрыв,"Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):7",567,https://dlib.eastview.com/browse/doc/61406700
156,"Все книги в ""Манеже""","Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):8",289,https://dlib.eastview.com/browse/doc/61406702
156,Конец режима Джукановича?,"Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):8",800,https://dlib.eastview.com/browse/doc/61406703
156,"Пхукет ""приоткроют"" с октября","Sankt-Peterburgskie vedomosti, No.156, September 02, 2020, page(s):8",183,https://dlib.eastview.com/browse/doc/61406704
157,Бытовые услуги населению. ЛО,"Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):1",139,https://dlib.eastview.com/browse/doc/61415737
157,Гора стала памятником,"Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):1",77,https://dlib.eastview.com/browse/doc/61415734
157,Злачно место не пусто,"Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):1",879,https://dlib.eastview.com/browse/doc/61415738
157,И сирот не забыли,"Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):1",85,https://dlib.eastview.com/browse/doc/61415733
157,Когда закончилась война,"Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):1",85,https://dlib.eastview.com/browse/doc/61415732
157,Литейный на расшивке,"Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):1",512,https://dlib.eastview.com/browse/doc/61415739
157,Не махнуть ли на Дальний?,"Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):1",109,https://dlib.eastview.com/browse/doc/61415735
157,Оружие из-под полы,"Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):1",68,https://dlib.eastview.com/browse/doc/61415736
157,Параметры казны,"Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):1",205,https://dlib.eastview.com/browse/doc/61415740
157,Из школы в школу,"Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):2",265,https://dlib.eastview.com/browse/doc/61415744
157,Область заодно с компанией,"Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):2",155,https://dlib.eastview.com/browse/doc/61415746
157,Обогревая Пески,"Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):2",336,https://dlib.eastview.com/browse/doc/61415743
157,ФАС хотела как лучше...,"Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):2",222,https://dlib.eastview.com/browse/doc/61415745
157,Эконеделя,"Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):2",345,https://dlib.eastview.com/browse/doc/61415747
157,Верный рыцарь мелодии,"Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):3",215,https://dlib.eastview.com/browse/doc/61415749
157,Корюшка в честь Новой Ладоги,"Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):3",360,https://dlib.eastview.com/browse/doc/61415752
157,Новоселье у телебашни,"Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):3",282,https://dlib.eastview.com/browse/doc/61415750
157,Фестиваль водного туризма,"Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):3",275,https://dlib.eastview.com/browse/doc/61415753
157,Храня цифру мира,"Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):3",1116,https://dlib.eastview.com/browse/doc/61415748
157,Зачем ливневке водолаз,"Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):4",231,https://dlib.eastview.com/browse/doc/61415755
157,"Открой в себе способности, герой!","Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):4",121,https://dlib.eastview.com/browse/doc/61415756
157,Трудные родители,"Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):4",1072,https://dlib.eastview.com/browse/doc/61415754
157,"""Скорей бы к вам...""","Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):5",647,https://dlib.eastview.com/browse/doc/61415758
157,7 фактов о Советско-японской войне,"Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):5",822,https://dlib.eastview.com/browse/doc/61415757
157,"Их называли ""мабуто""","Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):5",666,https://dlib.eastview.com/browse/doc/61415760
157,Ротмистр из Порт-Артура,"Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):5",277,https://dlib.eastview.com/browse/doc/61415759
157,"В ""Субботу"" вечером","Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):6",847,https://dlib.eastview.com/browse/doc/61415763
157,Знать и помнить его голос,"Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):6",676,https://dlib.eastview.com/browse/doc/61415762
157,"Сыграть, чтобы поверили","Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):6",1271,https://dlib.eastview.com/browse/doc/61415761
157,"""Студенты"" взялись за мяч","Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):7",645,https://dlib.eastview.com/browse/doc/61415765
157,Ошибка без умысла?,"Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):7",1420,https://dlib.eastview.com/browse/doc/61415766
157,Сыграть по-мужски,"Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):7",765,https://dlib.eastview.com/browse/doc/61415764
157,"Каким был ""второй День победы""","Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):8",220,https://dlib.eastview.com/browse/doc/61415768
157,Первый блин Ростуризма,"Sankt-Peterburgskie vedomosti, No.157, September 03, 2020, page(s):8",759,https://dlib.eastview.com/browse/doc/61415769
